claim,label,language,source,url
Air Chief Marshal AP Singh spoke about warning the central government about the Tejas aircraft and said that IAF pilots will be sent to Pakistan for training.,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-indian-air-force-chief-ap-singh-warning-government-about-tejas-crash-claim-fact-check-30072
"A Facebook user shared the video with a Hindi caption that translates to, “154 countries signed in favour of India’s changed governance at the veto!!”",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-india-gains-right-to-veto-power-united-nations-claim-fact-check-29714
"Viral posts on X, Facebook and Instagram state that ""800 people went missing in Delhi in just 15 days,"" with some captions suggesting that they are being sold on the darkweb (",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/800-missing-persons-delhi-january-2026-misleading-claim-police-data-30652
Photo shows drones forming PM Modi's face in the sky welcoming him to China,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-china-pm-modi-china-welcomes-drone-show-edited-photo-fact-check-29431
Video shows Hindu monks standing in a queue outside a polling booth during the 2026 Maharashtra municipal elections,MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/fake-news-viral-video-hindu-monks-standing-in-queue-voting-video-maharashtra-election-2026-old-video-factcheck-30505
BOOM fact-checks the top five claims that went viral this week,MISLEADING,en,boomlive,https://www.boomlive.in/weekly-wrap/fact-check-friday-false-claims-operation-sindoor-india-pakistan-conflict-misinformation-28629
"Several users on social media shared the photo with the caption, ""Virat Kohli giving autographs to a Pakistani in Perth, Australia.""",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-photo-indian-cricketer-virat-kohli-signature-autograph-pakistan-flag-claim-fact-check-29764
"The 1:24-minute-long video, featuring an Indian Express watermark, was shared by users on X (",FALSE,en,boomlive,https://www.boomlive.in/fact-check/deepfake-video-army-chief-dwivedi-false-claim-250-soldiers-loss-29166
"A user on X shared the video with the caption, ""Arghh. Terrorist arrested from Andheri West Lokhandwala. This is Kamdhenu Shopping complex a few metres away from my home. Some Islam apologists say, ""Terrorism has no religion."" I say, ""but WHY do all the Terrorists have the same religion?"" (sic)",MISLEADING,en,boomlive,https://www.boomlive.in/fact-check/viral-video-maharashtra-lokhandwala-terrorist-arrest-claim-fact-check-30009
These are the US soldiers who were killed in Kabul airport attack.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/afghanistan-kabul-bomb-explosion-us-soldiers-killed-fact-check-viral-photo-video-1846605-2021-08-29
These videos show the blast that killed Ali Larijani and his mother bidding her final farewell to him.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/ali-larijani-death-videos-fake-ai-generated-old-unrelated-2888039-2026-03-27
This photo shows Atletico Madrid fans holding a gigantic flag of Palestine during a football match.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/artificial-support-pic-of-soccer-fans-with-palestine-flag-is-ai-made-2452418-2023-10-23
A Kashmiri Muslim man has been invited to Bigg Boss season 13 and the show deliberately partnered him with a Brahmin woman to encourage &quot;Love Jihad&quot;.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bigg-boss-intimate-image-muslim-man-brahmin-woman-love-jihad-1606563-2019-10-05
"Fact Check news: Truth behind Fake News Images, Videos",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check
US President Joe Biden announced a national draft for men and women to fight the war in Ukraine.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/americans-are-not-being-conscripted-for-ukraine-war-deepfake-biden-video-goes-viral-2342322-2023-03-03
"Amid the Maharashtra political turmoil, Home Minister Amit Shah hit back at Uddhav Thackeray saying he will topple the Maha Vikas Aghadi government. ",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/amit-shah-says-he-will-topple-thackeray-govt-amid-mla-rebellion-1966709-2022-06-25
Army jawans refuse to lathi-charge anti-Agnipath protesters.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/agnipath-protests-viral-video-soldiers-refuse-lathi-charge-1964739-2022-06-20
A cathedral which survived both World Wars was burnt down by illegal immigrants during the recent violent protests following a police killing in France.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/2020-church-fire-falsely-linked-to-violent-protests-in-france-fact-check-2401872-2023-07-04
Video is of police evicting people from their homes in Assam after NRC.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/anti-encroachment-drive-jaipur-video-police-action-nrc-1638154-2020-01-18
"Just couple of days ahead of the launch of monsoon session, Congress President Rahul Gandhi's letter to PM Modi to ensure passage of Bill that provides 33 per cent reservation for women in Parliament and state assemblies raised the pitch over the issue. The ruling responded by asking BJP to return favour on triple talaq and nikah halala, the women reservation bill issue was trending on the social media. Our PM says hes a crusader for womens empowerment? Time for him to rise above party politics,",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/-fact-file-women-reservation-bill-mamta-didi-the-only-saviour-bjp-gave-only-8-ticket-to-women-candidates-congress-just-12-1289804-2018-07-19
"Hundreds of doctors had sued Bill Gates for a polio vaccine he created which disabled 47,000 children in India. This is why he was expelled from India.  ",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/conspiracy-theory-bill-gates-backed-polio-vaccine-disabled-kids-1707666-2020-08-04
This image shows an app-based mobile drone toilet developed in China.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/ai-pic-viral-chinese-app-based-mobile-drone-toilet-fake-midjourney-2389547-2023-06-06
"Normally, “fake news” is a deathly serious business. However, not all fake news stories have high stakes. Some were so absurd and bizarre that they just made us scratch our heads. These weird stories involved world leaders, witches, and even drinking one's own blood. Read at your own risk, these stories may make you question your sanity. advertisement ❮ ❯ Read Full Story A 'REAR' SIGHT When Ukraine’s President Volodymyr Zelenskyy visited the White House, US President Joe Biden grabbed his butt .",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/2022-in-rear-view-why-did-we-fact-check-these-most-wtf-stories-of-2022-2315609-2022-12-30
An Islamic organisation from Bangladesh announced monetary rewards for converting Hindu women to Islam. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/cash-for-conversion-no-this-notice-from-bangladeshi-islamic-group-is-fake-2523413-2024-04-04
This video shows Bollywood actor Alia Bhatt in a red saree. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/alia-bhatt-deepfake-face-of-actor-added-over-wamiqa-gabbi-photo-2536419-2024-05-07
 This video shows a rare phenomenon called ‘ball lightning’.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/ball-of-lightning-created-using-adobe-after-effects-2322846-2023-01-17
A wall of Kolkata&#039;s &#039;Paribesh Bhawan&#039; building is full of air conditioners. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/air-conditioners-wall-kolkata-paribesh-bhawan-singapore-1619060-2019-11-14
A hoarding was installed in Kanpur by the AIMIM featuring beheaded Yati Narsinghanand and Wasim Rizvi. This was following Nupur Sharma’s comments on the Prophet Mohammed. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/aimim-kanpur-beheading-poster-has-no-connection-with-nupur-sharma-1970816-2022-07-06
"In a letter, Home Minister Amit Shah asked Uttarakhand CM Pushkar Singh Dhami to provide Z security to former BJP spokesperson Nupur Sharma’s family home in Dehradun. ",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/amit-shah-2020-letter-template-for-fraud-claims-1963293-2022-06-16
Video of Hindus thrashing a Muslim family.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/deo-of-man-being-thrashed-goes-viral-with-communal-spin-1700492-2020-07-14
China is supplying Quran to people to read after the Coronavirus outbreak.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/china-not-supplying-quran-as-antidote-coronavirus-1654559-2020-03-11
"Burj Khalifa in Dubai, the world&#039;s tallest building, lit up in the colours of the Israel flag after the historic pact between Israel and UAE.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/did-burj-khalifa-light-up-with-israeli-flag-after-historic-pact-with-uae-1711885-2020-08-16
"Picture shows college students in Alabama, United States, throwing 'Covid-19' parties to see who gets infected first.",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/covid-parties-may-be-happening-but-this-is-something-else-1700601-2020-07-14
This video shows a recent public flogging of a woman in Afghanistan.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/afghanistan-woman-public-flogging-video-viral-2308391-2022-12-12
A funeral home worker in New York was cremated by his co-worker accidentally while he was asleep.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/do-not-believe-this-hoax-about-funeral-home-worker-cremated-alive-while-taking-nap-1666477-2020-04-13
Actress Nazifa Tushi tweeted about how she left Islam and converted to Hinduism.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bangladeshi-actress-nazifa-tushi-not-convert-hinduism-fake-twitter-2341829-2023-03-02
Images show fulgurites created on the seashore when lightning struck the sand. ,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/artwork-circulates-as-fulgurite-found-on-seashore-1870741-2021-10-28
These videos show Hindu women being harassed by Muslim mobs in Bangladesh.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/bangladesh-protests-video-hindu-women-forced-to-do-sit-ups-fake-video-2581178-2024-08-12
These visuals show the recent Hazara Express accident in Pakistan.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/balasore-tragedy-video-goes-viral-as-pakistan-train-accident-2417493-2023-08-07
"Amid the developing political turmoil in Maharashtra, Uddhav Thackeray’s son Aaditya Thackeray removed ‘minister’ from his Twitter bio.",FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/aaditya-thackeray-did-not-drop-minister-from-his-twitter-bio-maharashtra-political-crisis-1965536-2022-06-22
Extremists dismantled a statue of Rabindra Nath Tagore at Dhaka University.,MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/bangladesh-dhaka-university-tagore-statue-not-defaced-by-extremists-2337284-2023-02-20
"In Paris, after the beheading of a French teacher, people are protesting against namaaz offered by blocking streets and sidewalks.",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/3-year-old-protest-video-against-street-prayers-revived-beheading-teacher-paris-1735716-2020-10-28
"By tweeting a collage of two images, the BJP shows how a barren land turned into Western Peripheral Expressway under the Modi government. ",MISLEADING,en,indiatoday,https://www.indiatoday.in/fact-check/story/bjp-wrong-expressway-construction-photos-5-year-challenge-twitter-1434269-2019-01-19
Queen Elizabeth’s funeral service was disrupted by an African protestor demanding an apology for Britain’s role in the transatlantic slave trade.,FALSE,en,indiatoday,https://www.indiatoday.in/fact-check/story/african-activist-queen-elizabaeth-funeral-viral-video-2003441-2022-09-22
